FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
080608;0000;40,5833;;;
080609;0000;43,875;;;
080610;0000;49,9166;;;
080611;0000;50,375;;;
080612;0000;62,875;;;
080613;0000;67,9166;;;
080614;0000;64,6666;;;
080615;0000;66,7083;;;
080616;0000;46,5;;;
080617;0000;101,667;;;
080618;0000;50,9583;;;
080619;0000;14,125;;;
080620;0000;45,4166;;;
080621;0000;84,0416;;;
080622;0000;66,4166;;;
080623;0000;67,8635;;;
080624;0000;72,1666;;;
080625;0000;56,1666;;;
080626;0000;59,75;;;
080627;0000;73,7083;;;
080628;0000;63,625;;;
080629;0000;60,75;;;
080630;0000;81,5;;;
080701;0000;79,4166;;;
080702;0000;50,9166;;;
080703;0000;57,8333;;;
080704;0000;31,0833;;;
080705;0000;57,125;;;
080706;0000;60,75;;;
080707;0000;67,2916;;;
080708;0000;70,375;;;
080709;0000;55,5416;;;
080710;0000;68,4166;;;
080711;0000;67;;;
080712;0000;62;;;
080713;0000;36,125;;;
080714;0000;46,4583;;;
080715;0000;43,25;;;
080716;0000;54,5416;;;
080717;0000;24,5417;;;
080718;0000;54,2916;;;
080719;0000;62,2083;;;
080720;0000;51,9166;;;
080721;0000;48,4583;;;
080722;0000;39,4166;;;
080723;0000;25,3333;;;
080724;0000;68,2083;;;
080725;0000;61,625;;;
080726;0000;45,4583;;;
080727;0000;44;;;
080728;0000;66,4583;;;
080729;0000;61,5;;;
080730;0000;59,5;;;
080731;0000;51,5833;;;
080801;0000;17,625;;;
080802;0000;23,25;;;
080803;0000;38,5416;;;
080804;0000;31,9167;;;
080805;0000;33,7916;;;
080806;0000;43,1666;;;
080807;0000;53,3333;;;
080808;0000;49,5416;;;
080809;0000;64,25;;;
080810;0000;58,0416;;;
080811;0000;26,6667;;;
080812;0000;;;;
080813;0000;57,5;;;
080814;0000;57,5;;;
080815;0000;16,75;;;
080816;0000;20,0417;;;
080817;0000;24,3333;;;
080818;0000;26,0417;;;
080819;0000;19,75;;;
080820;0000;19,8333;;;
080821;0000;36,2083;;;
080822;0000;42,7083;;;
080823;0000;46,125;;;
080824;0000;35;;;
080825;0000;36,5833;;;
080826;0000;17,2083;;;
080827;0000;10,1667;;;
080828;0000;16,4167;;;
080829;0000;36,2083;;;
080830;0000;30,125;;;
080831;0000;30,875;;;
080901;0000;22,2083;;;
080902;0000;13,7083;;;
080903;0000;12,375;;;
080904;0000;22,2083;;;
080905;0000;28,75;;;
080906;0000;40,4166;;;
080907;0000;37;;;
080908;0000;34,8333;;;
080909;0000;44,4583;;;
080910;0000;27,2083;;;
080911;0000;27;;;
080912;0000;40,9583;;;
080913;0000;42,4166;;;
080914;0000;36,6666;;;
080915;0000;37;;;
080916;0000;36,7083;;;
080917;0000;26,75;;;
080918;0000;38,5;;;
080919;0000;33,6666;;;
080920;0000;33,1666;;;
080921;0000;27,9167;;;
080922;0000;32,4583;;;
080923;0000;31,2917;;;
080924;0000;34,4583;;;
080925;0000;29,7917;;;
080926;0000;11,5417;;;
080927;0000;17,9583;;;
080928;0000;21,375;;;
080929;0000;24,2083;;;
080930;0000;18,3333;;;
081001;0000;21,7083;;;
081002;0000;21,7917;;;
081003;0000;20,375;;;
081004;0000;26,2083;;;
081005;0000;27,3333;;;
081006;0000;26,5833;;;
081007;0000;27,9167;;;
081008;0000;33,3333;;;
081009;0000;31,3333;;;
081010;0000;23,875;;;
081011;0000;26,625;;;
081012;0000;20;;;
081013;0000;19,0833;;;
081014;0000;14,2381;;;
081015;0000;22,2917;;;
081016;0000;27,4167;;;
081017;0000;34,3636;;;
081018;0000;33,2083;;;
081019;0000;25,2917;;;
081020;0000;17,9583;;;
081021;0000;23,7917;;;
081022;0000;28,2083;;;
081023;0000;34,375;;;
081024;0000;33,9583;;;
081025;0000;24,2083;;;
081026;0000;27,0833;;;
081027;0000;24,9583;;;
081028;0000;18,625;;;
081029;0000;27,25;;;
081030;0000;36,2916;;;
081031;0000;35,9583;;;
081101;0000;30,125;;;
081102;0000;28,625;;;
081103;0000;31,5;;;
081104;0000;37,2916;;;
081105;0000;31,625;;;
081106;0000;29,3333;;;
081107;0000;22,9583;;;
081108;0000;25,5833;;;
081109;0000;26,2083;;;
081110;0000;33,1666;;;
081111;0000;33,9583;;;
081112;0000;35,2083;;;
081113;0000;35,2916;;;
081114;0000;23,625;;;
081115;0000;24,9583;;;
081116;0000;29,75;;;
081117;0000;34;;;
081118;0000;40,9583;;;
081119;0000;33,8333;;;
081120;0000;31,9167;;;
081121;0000;26,9167;;;
081122;0000;24,2917;;;
081123;0000;25,6667;;;
081124;0000;29,6667;;;
081125;0000;30,625;;;
081126;0000;29,1667;;;
081127;0000;19,9583;;;
081128;0000;21,5833;;;
081129;0000;23,7083;;;
081130;0000;23,9167;;;
081201;0000;25,2917;;;
081202;0000;33,4166;;;
081203;0000;43,2291;;;
081204;0000;34,5833;;;
081205;0000;29,7083;;;
081206;0000;28,875;;;
081207;0000;24,4167;;;
081208;0000;18,25;;;
081209;0000;25,2083;;;
081210;0000;31,4583;;;
081211;0000;32,5454;;;
081212;0000;28,75;;;
081213;0000;31,7083;;;
081214;0000;28,7917;;;
081215;0000;23,9583;;;
081216;0000;29,1667;;;
081217;0000;24,4583;;;
081218;0000;26,6667;;;
081219;0000;29,4167;;;
081220;0000;23,7083;;;
081221;0000;24,25;;;
081222;0000;26,7083;;;
081223;0000;33,4583;;;
081224;0000;33,0416;;;
081225;0000;27,875;;;
081226;0000;27,0833;;;
081227;0000;38;;;
081228;0000;23,625;;;
081229;0000;25,625;;;
081230;0000;35;;;
081231;0000;40,9166;;;
090101;0000;38,4583;;;
090102;0000;30,875;;;
090103;0000;32,2916;;;
090104;0000;32,7916;;;
090105;0000;24,125;;;
090106;0000;21,381;;;
090107;0000;24,6667;;;
090108;0000;26,5833;;;
090109;0000;29,25;;;
090110;0000;32,0833;;;
090111;0000;26,3333;;;
090112;0000;26,4583;;;
090113;0000;32,7916;;;
090114;0000;26,375;;;
090115;0000;30,3333;;;
090116;0000;33,5416;;;
090117;0000;33,75;;;
090118;0000;27,5417;;;
090119;0000;27,5;;;
090120;0000;33,7083;;;
090121;0000;37,25;;;
090122;0000;35,125;;;
090123;0000;41,875;;;
090124;0000;28,8333;;;
090125;0000;24,0833;;;
090126;0000;29,7917;;;
090127;0000;38,25;;;
090128;0000;40,125;;;
090129;0000;36,9583;;;
090130;0000;35,6666;;;
090131;0000;29,125;;;
090201;0000;25,7917;;;
090202;0000;28,5833;;;
090203;0000;28,4583;;;
090204;0000;28,5;;;
090205;0000;22,8333;;;
090206;0000;32,5;;;
090207;0000;31,1667;;;
090208;0000;31,5;;;
090209;0000;32,375;;;
090210;0000;32,0833;;;
090211;0000;36,125;;;
090212;0000;36,2083;;;
090213;0000;40,0833;;;
090214;0000;37,2083;;;
090215;0000;40,375;;;
090216;0000;29,8333;;;
090217;0000;26,1667;;;
090218;0000;26,25;;;
090219;0000;26,2917;;;
090220;0000;24,5;;;
090221;0000;22,9167;;;
090222;0000;24,875;;;
090223;0000;28,8333;;;
090224;0000;39;;;
090225;0000;38,5833;;;
090226;0000;34,75;;;
090227;0000;37,75;;;
090228;0000;39,375;;;
090301;0000;27,8333;;;
090302;0000;24,3333;;;
090303;0000;21,25;;;
090304;0000;29,1667;;;
090305;0000;32,4583;;;
090306;0000;31,8333;;;
090307;0000;25,9167;;;
090308;0000;30,7083;;;
090309;0000;34,7083;;;
090310;0000;32,9583;;;
090311;0000;35;;;
090312;0000;29,7083;;;
090313;0000;29,1667;;;
090314;0000;31,2083;;;
090315;0000;25,4583;;;
090316;0000;25,125;;;
090317;0000;25,2083;;;
090318;0000;31,9167;;;
090319;0000;30,4583;;;
090320;0000;30,0833;;;
090321;0000;32,7916;;;
090322;0000;34,125;;;
090323;0000;27;;;
090324;0000;26,125;;;
090325;0000;30,2083;;;
090326;0000;28,8333;;;
090327;0000;27,875;;;
090328;0000;27,625;;;
090329;0000;23,75;;;
090330;0000;25,25;;;
090331;0000;26,5417;;;
090401;0000;23,0417;;;
090402;0000;20,7917;;;
090403;0000;16,5833;;;
090404;0000;21,5833;;;
090405;0000;27,3333;;;
090406;0000;24,0417;;;
090407;0000;26,6667;;;
090408;0000;25,125;;;
090409;0000;31,625;;;
090410;0000;28,9583;;;
090411;0000;25,7083;;;
090412;0000;24,7917;;;
090413;0000;26,5417;;;
090414;0000;29,375;;;
090415;0000;40,7916;;;
090416;0000;39,9583;;;
090417;0000;41,0416;;;
090418;0000;33,5;;;
090419;0000;30,0417;;;
090420;0000;28,6667;;;
090421;0000;33,125;;;
090422;0000;30,1667;;;
090423;0000;27,625;;;
090424;0000;40,75;;;
090425;0000;42;;;
090426;0000;44,0416;;;
090427;0000;42,1666;;;
090428;0000;47,5;;;
090429;0000;59,0454;;;
090430;0000;60,0416;;;
090501;0000;66,2083;;;
090502;0000;57,25;;;
090503;0000;37,4583;;;
090504;0000;20,7083;;;
090505;0000;36,6666;;;
090506;0000;43,5416;;;
090507;0000;43;;;
090508;0000;45,125;;;
090509;0000;53,75;;;
090510;0000;76,7083;;;
090511;0000;55,8333;;;
090512;0000;35,5416;;;
090513;0000;17,375;;;
090514;0000;27,7083;;;
090515;0000;39,4166;;;
090516;0000;39,75;;;
090517;0000;26,4167;;;
090518;0000;28,2083;;;
090519;0000;36,75;;;
090520;0000;35,5;;;
090521;0000;39,625;;;
090522;0000;34,6666;;;
090523;0000;49,75;;;
090524;0000;58,7916;;;
090525;0000;20,125;;;
090526;0000;25,125;;;
090527;0000;50;;;
090528;0000;55,25;;;
090529;0000;45,375;;;
090530;0000;36,5416;;;
090531;0000;32,2083;;;
090601;0000;32,625;;;
090602;0000;33,2083;;;
090603;0000;43,875;;;
090604;0000;44,5833;;;
090605;0000;37,2083;;;
090606;0000;52,7083;;;
090607;0000;55,375;;;
090608;0000;64,2916;;;
090609;0000;42,7916;;;
090610;0000;46,8095;;;
090611;0000;39,6666;;;
090612;0000;49,0416;;;
090613;0000;66,0416;;;
090614;0000;49,9583;;;
090615;0000;26,0417;;;
090616;0000;28,875;;;
090617;0000;24,75;;;
090618;0000;50,25;;;
090619;0000;28,375;;;
090620;0000;14,625;;;
090621;0000;23,7083;;;
090622;0000;47,4583;;;
090623;0000;65,125;;;
090624;0000;48,375;;;
090625;0000;52,2916;;;
090626;0000;52,3333;;;
090627;0000;36,375;;;
090628;0000;7,25;;;
090629;0000;22,1667;;;
090630;0000;20,0417;;;
090701;0000;23,0833;;;
090702;0000;35,2916;;;
090703;0000;48,1666;;;
090704;0000;58,4583;;;
090705;0000;49,375;;;
090706;0000;18,875;;;
090707;0000;22,2083;;;
090708;0000;43,3333;;;
090709;0000;31,4167;;;
090710;0000;32,875;;;
090711;0000;43,0833;;;
090712;0000;37,8333;;;
090713;0000;37,8333;;;
090714;0000;24,625;;;
090715;0000;33;;;
090716;0000;41,1364;;;
090717;0000;37,6666;;;
090718;0000;37,4583;;;
090719;0000;40,625;;;
090720;0000;39,4166;;;
090721;0000;14,375;;;
090722;0000;11,75;;;
090723;0000;34,8571;;;
090724;0000;36,0416;;;
090725;0000;44,7083;;;
090726;0000;43,6666;;;
090727;0000;49;;;
090728;0000;43,9583;;;
090729;0000;36,125;;;
090730;0000;31,8333;;;
090731;0000;27,5417;;;
090801;0000;39,4583;;;
090802;0000;42,625;;;
090803;0000;33,625;;;
090804;0000;20,5833;;;
090805;0000;20,3333;;;
090806;0000;41,875;;;
090807;0000;30,125;;;
090808;0000;40,2916;;;
090809;0000;39,875;;;
090810;0000;35;;;
090811;0000;41,4166;;;
090812;0000;35,25;;;
090813;0000;30,7083;;;
090814;0000;25,2917;;;
090815;0000;6,66666;;;
090816;0000;17,2917;;;
090817;0000;28;;;
090818;0000;10,125;;;
090819;0000;12,7083;;;
090820;0000;28,45;;;
090821;0000;39,0416;;;
090822;0000;33,5833;;;
090823;0000;35,75;;;
090824;0000;52,4166;;;
090825;0000;38,9166;;;
090826;0000;40,5;;;
090827;0000;37,0833;;;
090828;0000;34,4583;;;
090829;0000;38,625;;;
090830;0000;28,2917;;;
090831;0000;26,5833;;;
090901;0000;42,2916;;;
090902;0000;18,6667;;;
090903;0000;26,4583;;;
090904;0000;38,8333;;;
090905;0000;41,7083;;;
090906;0000;7,20833;;;
090907;0000;6,58333;;;
090908;0000;17,5;;;
090909;0000;26,0833;;;
090910;0000;28,1;;;
090911;0000;36,75;;;
090912;0000;37,75;;;
090913;0000;34,5;;;
090914;0000;34,4583;;;
090915;0000;29,875;;;
090916;0000;23,8333;;;
090917;0000;25,4583;;;
090918;0000;47,4583;;;
090919;0000;25,7083;;;
090920;0000;22,625;;;
090921;0000;13,375;;;
090922;0000;;;7,58333;
090923;0000;19,4167;;;
090924;0000;22,6667;;;
090925;0000;20,9167;;;
090926;0000;12,125;;;
090927;0000;8,83333;;;
090928;0000;14,0833;;;
090929;0000;20,125;;;
090930;0000;21,1667;;;
091001;0000;22,5417;;;
091002;0000;27,7917;;;
091003;0000;38,0833;;;
091004;0000;20,2083;;;
091005;0000;11,625;;;
091006;0000;21,25;;;
091007;0000;20,7917;;;
091008;0000;22,25;;;
091009;0000;21,3333;;;
091010;0000;11,2083;;;
091011;0000;10,25;;;
091012;0000;16,125;;;
091013;0000;18,5833;;;
091014;0000;22,5;;;
091015;0000;19,7083;;;
091016;0000;16,6667;;;
091017;0000;16,6667;;;
091018;0000;10,1667;;;
091019;0000;16,4583;;;
091020;0000;19,4167;;;
091021;0000;21,5;;;
091022;0000;28,0417;;;
091023;0000;13,2917;;;
091024;0000;24,2083;;;
091025;0000;23,5;;;
091026;0000;19,2917;;;
091027;0000;27,375;;;
091028;0000;27,75;;;
091029;0000;21,6667;;;
091030;0000;18,875;;;
091031;0000;16,0417;;;
091101;0000;13,1667;;;
091102;0000;8;;;
091103;0000;8,04166;;;
091104;0000;7,91666;;;
091105;0000;13,0417;;;
091106;0000;13,125;;;
091107;0000;12,7083;;;
091108;0000;12,625;;;
091109;0000;11,625;;;
091110;0000;15,625;;;
091111;0000;16,5;;;
091112;0000;16,4167;;;
091113;0000;12,9167;;;
091114;0000;16,4583;;;
091115;0000;16,4583;;;
091116;0000;11;;;
091117;0000;20,8333;;;
091118;0000;25;;;
091119;0000;13,5;;;
091120;0000;24,4167;;;
091121;0000;25,1667;;;
091122;0000;26,8333;;;
091123;0000;15,875;;;
091124;0000;9,16666;;;
091125;0000;16,2083;;;
091126;0000;18,125;;;
091127;0000;19,625;;;
091128;0000;20,7917;;;
091129;0000;20,125;;;
091130;0000;22,5833;;;
091201;0000;22,2083;;;
091202;0000;23,25;;;
091203;0000;21,25;;;
091204;0000;23,2917;;;
091205;0000;24,5417;;;
091206;0000;15,0833;;;
091207;0000;13,625;;;
091208;0000;16,375;;;
091209;0000;18,25;;;
091210;0000;25,8333;;;
091211;0000;21,3333;;;
091212;0000;21,2083;;;
091213;0000;21,0417;;;
091214;0000;22,6667;;;
091215;0000;24,75;;;
091216;0000;24,4583;;;
091217;0000;31,2083;;;
091218;0000;20;;;
091219;0000;17,5;;;
091220;0000;21,6667;;;
091221;0000;17,9583;;;
091222;0000;21,5833;;;
091223;0000;33,375;;;
091224;0000;36,375;;;
091225;0000;14,5833;;;
091226;0000;13,25;;;
091227;0000;23;;;
091228;0000;14,4167;;;
091229;0000;20,7083;;;
091230;0000;17,875;;;
091231;0000;30,75;;;
100101;0000;14,6667;;;
100102;0000;13,2083;;;
100103;0000;15,0833;;;
100104;0000;14,8333;;;
100105;0000;15,05;;;
100106;0000;17,375;;;
100107;0000;24,5417;;;
100108;0000;27,25;;;
100109;0000;28,125;;;
100110;0000;23,4583;;;
100111;0000;13,2083;;;
100112;0000;18,2083;;;
100113;0000;24,9167;;;
100114;0000;32,1666;;;
100115;0000;57,25;;;
100116;0000;36,625;;;
100117;0000;28,0417;;;
100118;0000;17,3333;;;
100119;0000;23,375;;;
100120;0000;25,8333;;;
100121;0000;30,5833;;;
100122;0000;30,4167;;;
100123;0000;31,7083;;;
100124;0000;27,9583;;;
100125;0000;26,0417;;;
100126;0000;22,0833;;;
100127;0000;25,875;;;
100128;0000;28,5417;;;
100129;0000;20,375;;;
100130;0000;19,1667;;;
100131;0000;22,625;;;
100201;0000;;;21,0208;
100202;0000;20,9167;;;
100203;0000;19,7083;;;
100204;0000;20,5417;;;
100205;0000;30,4583;;;
100206;0000;19,75;;;
100207;0000;14,9167;;;
100208;0000;18;;;
100209;0000;29,375;;;
100210;0000;19,9167;;;
100211;0000;20,2083;;;
100212;0000;25;;;
100213;0000;25,3333;;;
100214;0000;17,4583;;;
100215;0000;20,0833;;;
100216;0000;18,7083;;;
100217;0000;14,625;;;
100218;0000;15,4583;;;
100219;0000;17,2083;;;
100220;0000;21,0833;;;
100221;0000;;;15,5;
100222;0000;;;6,75;
100223;0000;20,4167;;;
100224;0000;19,9167;;;
100225;0000;20,9583;;;
100226;0000;22,9167;;;
100227;0000;;;;
100228;0000;;;;
100301;0000;;;;
100302;0000;;;;
100303;0000;13,9091;;;
100304;0000;16,25;;;
100305;0000;24;;;
100306;0000;19,5833;;;
100307;0000;15,5833;;;
100308;0000;12,5833;;;
100309;0000;20,2917;;;
100310;0000;23,125;;;
100311;0000;21,0417;;;
100312;0000;25,25;;;
100313;0000;24,25;;;
100314;0000;25,5;;;
100315;0000;20,3333;;;
100316;0000;20,5;;;
100317;0000;19,1667;;;
100318;0000;22,4167;;;
100319;0000;30,6667;;;
100320;0000;25,3333;;;
100321;0000;16,0833;;;
100322;0000;17,5833;;;
100323;0000;24,1667;;;
100324;0000;27,1667;;;
100325;0000;27,8333;;;
100326;0000;28;;;
100327;0000;29,625;;;
100328;0000;26,7083;;;
100329;0000;31,5833;;;
100330;0000;33,375;;;
100331;0000;34,75;;;
100401;0000;30,25;;;
100402;0000;27;;;
100403;0000;25,3333;;;
100404;0000;23,9583;;;
100405;0000;23,375;;;
100406;0000;27,625;;;
100407;0000;38,8333;;;
100408;0000;32,7916;;;
100409;0000;34,4166;;;
100410;0000;41,2083;;;
100411;0000;33,7083;;;
100412;0000;26,6667;;;
100413;0000;26,7917;;;
100414;0000;27,0833;;;
100415;0000;26,8333;;;
100416;0000;24,7391;;;
100417;0000;20,5833;;;
100418;0000;20,5833;;;
100419;0000;23,5;;;
100420;0000;25,7083;;;
100421;0000;27,1667;;;
100422;0000;29,7083;;;
100423;0000;30,5417;;;
100424;0000;27,5833;;;
100425;0000;32,7083;;;
100426;0000;41,7916;;;
100427;0000;40,3333;;;
100428;0000;40;;;
100429;0000;48,2083;;;
100430;0000;49,1666;;;
100501;0000;48,4166;;;
100502;0000;30,1667;;;
100503;0000;23;;;
100504;0000;22,5833;;;
100505;0000;25,0417;;;
100506;0000;22,0417;;;
100507;0000;38,2916;;;
100508;0000;43,125;;;
100509;0000;32,4583;;;
100510;0000;37,8182;;;
100511;0000;50,8333;;;
100512;0000;51,1666;;;
100513;0000;54,3333;;;
100514;0000;39,8333;;;
100515;0000;17,875;;;
100516;0000;24,9167;;;
100517;0000;25,7368;;;
100518;0000;39,5833;;;
100519;0000;45,5416;;;
100520;0000;49,2916;;;
100521;0000;50,2083;;;
100522;0000;29,625;;;
100523;0000;15,4167;;;
100524;0000;34,5833;;;
100525;0000;60,7083;;;
100526;0000;53,7916;;;
100527;0000;49,0833;;;
100528;0000;30,8333;;;
100529;0000;23,25;;;
100530;0000;29,7917;;;
100531;0000;31;;;
100601;0000;37,9583;;;
100602;0000;44,1666;;;
100603;0000;45,75;;;
100604;0000;48,25;;;
100605;0000;46,5416;;;
100606;0000;37,4166;;;
100607;0000;47,2083;;;
100608;0000;36,25;;;
100609;0000;45,625;;;
100610;0000;40,9166;;;
100611;0000;32,625;;;
100612;0000;41,5416;;;
100613;0000;21,7083;;;
100614;0000;6,875;;;
100615;0000;26,125;;;
100616;0000;39,4583;;;
100617;0000;47,3333;;;
100618;0000;10,875;;;
100619;0000;21,3333;;;
100620;0000;40,75;;;
100621;0000;57;;;
100622;0000;39,8333;;;
100623;0000;28,8333;;;
100624;0000;19,3333;;;
100625;0000;49,9166;;;
100626;0000;44,4166;;;
100627;0000;42,9583;;;
100628;0000;48,625;;;
100629;0000;41,5416;;;
100630;0000;45,1666;;;
100701;0000;32,4166;;;
100702;0000;53;;;
100703;0000;46,2916;;;
100704;0000;18,2083;;;
100705;0000;18,9583;;;
100706;0000;14,1667;;;
100707;0000;25,3333;;;
100708;0000;38,9166;;;
100709;0000;44,5;;;
100710;0000;44;;;
100711;0000;19,375;;;
100712;0000;26,125;;;
100713;0000;40,7916;;;
100714;0000;35,0833;;;
100715;0000;40,5416;;;
100716;0000;43,125;;;
100717;0000;37,0833;;;
100718;0000;36,0416;;;
100719;0000;33,7272;;;
100720;0000;28,5833;;;
100721;0000;29,375;;;
100722;0000;29;;;
100723;0000;29,0833;;;
100724;0000;18,381;;;
100725;0000;28,1667;;;
100726;0000;33,5833;;;
100727;0000;31,4167;;;
100728;0000;34,875;;;
100729;0000;47,2916;;;
100730;0000;48,7916;;;
100731;0000;39,6666;;;
100801;0000;40,2916;;;
100802;0000;34,375;;;
100803;0000;30,6667;;;
100804;0000;44,0416;;;
100805;0000;53,9583;;;
100806;0000;55,125;;;
100807;0000;37,4166;;;
100808;0000;26,8333;;;
100809;0000;28,6667;;;
100810;0000;34,9583;;;
100811;0000;27,9167;;;
100812;0000;33,875;;;
100813;0000;38,125;;;
100814;0000;34,625;;;
100815;0000;21,125;;;
100816;0000;36,3333;;;
100817;0000;28,7917;;;
100818;0000;22,4583;;;
100819;0000;29,5;;;
100820;0000;34,75;;;
100821;0000;33,3333;;;
100822;0000;27,8333;;;
100823;0000;16,125;;;
100824;0000;19,4167;;;
100825;0000;24,0833;;;
100826;0000;18,4167;;;
100827;0000;17,9583;;;
100828;0000;21,8333;;;
100829;0000;24;;;
100830;0000;16;;;
100831;0000;15,5;;;
100901;0000;21,2917;;;
100902;0000;6,95454;;;
100903;0000;14,6667;;;
100904;0000;30,25;;;
100905;0000;31,125;;;
100906;0000;33,4583;;;
100907;0000;34,6666;;;
100908;0000;30,7083;;;
100909;0000;22,4167;;;
100910;0000;23,4167;;;
100911;0000;19,625;;;
100912;0000;11,8;;;
100913;0000;;;;
100914;0000;25,2083;;;
100915;0000;27,2083;;;
100916;0000;24,1667;;;
100917;0000;37,4166;;;
100918;0000;36,3333;;;
100919;0000;21;;;
100920;0000;12;;;
100921;0000;11,5;;;
100922;0000;13,875;;;
100923;0000;15,0417;;;
100924;0000;18,9583;;;
100925;0000;18,9167;;;
100926;0000;14,875;;;
100927;0000;9,125;;;
100928;0000;15;;;
100929;0000;16,375;;;
100930;0000;15,5833;;;
101001;0000;18,9167;;;
101002;0000;26,5;;;
101003;0000;23,4167;;;
101004;0000;19,2105;;;
101005;0000;21,375;;;
101006;0000;14,7917;;;
101007;0000;22,375;;;
101008;0000;20,8333;;;
101009;0000;24,9583;;;
101010;0000;25,7917;;;
101011;0000;22,125;;;
101012;0000;15,0417;;;
101013;0000;13,5833;;;
101014;0000;17,625;;;
101015;0000;18,0417;;;
101016;0000;24,5833;;;
101017;0000;20,875;;;
101018;0000;17,875;;;
101019;0000;15,625;;;
101020;0000;12,375;;;
101021;0000;16,625;;;
101022;0000;15,4583;;;
101023;0000;17,7083;;;
101024;0000;15,8333;;;
101025;0000;15,75;;;
101026;0000;19;;;
101027;0000;12,25;;;
101028;0000;10,25;;;
101029;0000;9,41666;;;
101030;0000;19,5833;;;
101031;0000;20,125;;;
101101;0000;17,3333;;;
101102;0000;17,625;;;
101103;0000;16,6667;;;
101104;0000;19,1667;;;
101105;0000;22,5833;;;
101106;0000;17,0417;;;
101107;0000;4;;;
101108;0000;9,41666;;;
101109;0000;17,25;;;
101110;0000;17,7917;;;
101111;0000;;;29,775;
101112;0000;21,4167;;;
101113;0000;18,4583;;;
101114;0000;15;;;
101115;0000;17,8333;;;
101116;0000;18,875;;;
101117;0000;17,4583;;;
101118;0000;14,875;;;
101119;0000;14,0417;;;
101120;0000;16,6667;;;
101121;0000;11,7917;;;
101122;0000;12,875;;;
101123;0000;19,0833;;;
101124;0000;20,4167;;;
101125;0000;17,875;;;
101126;0000;19,5417;;;
101127;0000;17,5417;;;
101128;0000;17,2917;;;
101129;0000;17,3333;;;
101130;0000;18,25;;;
101201;0000;13,75;;;
101202;0000;13,3333;;;
101203;0000;12,7917;;;
101204;0000;19,875;;;
101205;0000;18,4583;;;
101206;0000;17,75;;;
101207;0000;16,25;;;
101208;0000;12,9167;;;
101209;0000;11,625;;;
101210;0000;9,91666;;;
101211;0000;7,79166;;;
101212;0000;9;;;
101213;0000;24,625;;;
101214;0000;36,3333;;;
101215;0000;24,375;;;
101216;0000;19;;;
101217;0000;13,7083;;;
101218;0000;12,7917;;;
101219;0000;16,125;;;
101220;0000;19,3333;;;
101221;0000;25,25;;;
101222;0000;24,5;;;
101223;0000;16,75;;;
101224;0000;19,8333;;;
101225;0000;20,25;;;
101226;0000;16,8333;;;
101227;0000;15,2917;;;
101228;0000;17,2917;;;
101229;0000;33,125;;;
101230;0000;32,5416;;;
101231;0000;27,4583;;;
110101;0000;20;;;
110102;0000;11,3333;;;
110103;0000;11,4583;;;
110104;0000;9,75;;;
110105;0000;15,7917;;;
110106;0000;23,1667;;;
110107;0000;19,9167;;;
110108;0000;18,75;;;
110109;0000;21,2917;;;
110110;0000;19,875;;;
110111;0000;24,375;;;
110112;0000;25,0417;;;
110113;0000;18,9583;;;
110114;0000;16,9167;;;
110115;0000;15,3333;;;
110116;0000;13,3333;;;
110117;0000;20,7917;;;
110118;0000;31,5417;;;
110119;0000;30,4167;;;
110120;0000;23,1364;;;
110121;0000;22,75;;;
110122;0000;21,0833;;;
110123;0000;19,4583;;;
110124;0000;16,2083;;;
110125;0000;18,7083;;;
110126;0000;19,5;;;
110127;0000;19,5;;;
110128;0000;18,8333;;;
110129;0000;19,8333;;;
110130;0000;19,75;;;
110131;0000;16,0833;;;
110201;0000;16,9583;;;
110202;0000;22,875;;;
110203;0000;18,375;;;
110204;0000;24,375;;;
110205;0000;31,6667;;;
110206;0000;27,4167;;;
110207;0000;23,7083;;;
110208;0000;21,5833;;;
110209;0000;18,9167;;;
110210;0000;14,9167;;;
110211;0000;12;;;
110212;0000;14,0833;;;
110213;0000;17,625;;;
110214;0000;27,5;;;
110215;0000;30,0833;;;
110216;0000;20,625;;;
110217;0000;17,75;;;
110218;0000;20,0833;;;
110219;0000;18,5;;;
110220;0000;18,9583;;;
110221;0000;17,4583;;;
110222;0000;17,9167;;;
110223;0000;19,0417;;;
110224;0000;21,6667;;;
110225;0000;22,7917;;;
